Tm,home_team,away_team,inning,player_name,pitcher,home_score,away_score,game_pk
47107,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47108,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47109,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47110,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47111,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47112,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47113,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47114,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47115,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47116,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47117,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47118,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47119,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47120,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47121,CWS,WSH,1,"Hudson, Bryan",663542,0,0,824611
47122,CIN,DET,1,"Valdez, Framber",664285,0,0,824529
47123,CIN,DET,1,"Valdez, Framber",664285,0,0,824529
47124,CIN,DET,1,"Valdez, Framber",664285,0,0,824529
47125,CIN,DET,1,"Valdez, Framber",664285,0,0,824529
47126,CIN,DET,1,"Valdez, Framber",664285,0,0,824529
47127,CIN,DET,1,"Valdez, Framber",664285,0,0,824529
47128,CIN,DET,1,"Valdez, Framber",664285,0,0,824529
47129,CIN,DET,1,"Valdez, Framber",664285,0,0,824529
47130,CIN,DET,1,"Valdez, Framber",664285,0,0,824529
47131,CIN,DET,1,"Valdez, Framber",664285,0,0,824529
47132,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47133,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47134,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47135,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47136,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47137,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47138,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47139,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47140,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47141,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47142,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47143,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47144,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47145,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47146,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47147,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47148,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47149,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47150,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47151,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47152,CIN,DET,1,"Abbott, Andrew",671096,0,0,824529
47153,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47154,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47155,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47156,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47157,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47158,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47159,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47160,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47161,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47162,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47163,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47164,HOU,NYY,1,"Warren, Will",701542,0,3,824204
47165,HOU,NYY,1,"McCullers Jr., Lance",621121,0,3,824204
47166,HOU,NYY,1,"McCullers Jr., Lance",621121,0,3,824204
47167,HOU,NYY,1,"McCullers Jr., Lance",621121,0,1,824204
47168,HOU,NYY,1,"McCullers Jr., Lance",621121,0,1,824204
47169,HOU,NYY,1,"McCullers Jr., Lance",621121,0,1,824204
47170,HOU,NYY,1,"McCullers Jr., Lance",621121,0,1,824204
47171,HOU,NYY,1,"McCullers Jr., Lance",621121,0,1,824204
47172,HOU,NYY,1,"McCullers Jr., Lance",621121,0,1,824204
47173,HOU,NYY,1,"McCullers Jr., Lance",621121,0,1,824204
47174,HOU,NYY,1,"McCullers Jr., Lance",621121,0,1,824204
47175,HOU,NYY,1,"McCullers Jr., Lance",621121,0,1,824204
47176,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47177,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47178,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47179,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47180,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47181,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47182,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47183,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47184,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47185,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47186,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47187,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47188,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47189,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47190,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47191,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47192,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47193,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47194,HOU,NYY,1,"McCullers Jr., Lance",621121,0,0,824204
47195,KC,LAA,1,"Kikuchi, Yusei",579328,0,0,824124
47196,KC,LAA,1,"Kikuchi, Yusei",579328,0,0,824124
47197,KC,LAA,1,"Kikuchi, Yusei",579328,0,0,824124
47198,KC,LAA,1,"Kikuchi, Yusei",579328,0,0,824124
47199,KC,LAA,1,"Kikuchi, Yusei",579328,0,0,824124
47200,KC,LAA,1,"Kikuchi, Yusei",579328,0,0,824124
47201,KC,LAA,1,"Kikuchi, Yusei",579328,0,0,824124
47202,KC,LAA,1,"Kikuchi, Yusei",579328,0,0,824124
47203,KC,LAA,1,"Kikuchi, Yusei",579328,0,0,824124
47204,KC,LAA,1,"Kikuchi, Yusei",579328,0,0,824124
47205,KC,LAA,1,"Cameron, Noah",702070,0,0,824124
47206,KC,LAA,1,"Cameron, Noah",702070,0,0,824124
47207,KC,LAA,1,"Cameron, Noah",702070,0,0,824124
47208,KC,LAA,1,"Cameron, Noah",702070,0,0,824124
47209,KC,LAA,1,"Cameron, Noah",702070,0,0,824124
47210,KC,LAA,1,"Cameron, Noah",702070,0,0,824124
47211,KC,LAA,1,"Cameron, Noah",702070,0,0,824124
47212,KC,LAA,1,"Cameron, Noah",702070,0,0,824124
47213,KC,LAA,1,"Cameron, Noah",702070,0,0,824124
47214,KC,LAA,1,"Cameron, Noah",702070,0,0,824124
47215,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47216,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47217,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47218,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47219,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47220,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47221,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47222,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47223,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47224,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47225,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47226,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47227,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47228,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47229,LAD,CHC,1,"Taillon, Jameson",592791,0,0,823962
47230,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47231,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47232,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47233,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47234,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47235,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47236,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47237,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47238,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47239,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47240,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47241,LAD,CHC,1,"Sheehan, Emmet",686218,0,0,823962
47242,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47243,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47244,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47245,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47246,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47247,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47248,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47249,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47250,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47251,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47252,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47253,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47254,MIL,PIT,1,"Skenes, Paul",694973,0,0,823800
47255,MIL,PIT,1,"Woodruff, Brandon",605540,0,0,823800
47256,MIL,PIT,1,"Woodruff, Brandon",605540,0,0,823800
47257,MIL,PIT,1,"Woodruff, Brandon",605540,0,0,823800
47258,MIL,PIT,1,"Woodruff, Brandon",605540,0,0,823800
47259,MIL,PIT,1,"Woodruff, Brandon",605540,0,0,823800
47260,MIL,PIT,1,"Woodruff, Brandon",605540,0,0,823800
47261,MIL,PIT,1,"Woodruff, Brandon",605540,0,0,823800
47262,MIL,PIT,1,"Woodruff, Brandon",605540,0,0,823800
47263,MIL,PIT,1,"Woodruff, Brandon",605540,0,0,823800
47264,MIL,PIT,1,"Woodruff, Brandon",605540,0,0,823800
47265,NYM,COL,1,"Lorenzen, Michael",547179,0,0,823638
47266,NYM,COL,1,"Lorenzen, Michael",547179,0,0,823638
47267,NYM,COL,1,"Lorenzen, Michael",547179,0,0,823638
47268,NYM,COL,1,"Lorenzen, Michael",547179,0,0,823638
47269,NYM,COL,1,"Lorenzen, Michael",547179,0,0,823638
47270,NYM,COL,1,"Lorenzen, Michael",547179,0,0,823638
47271,NYM,COL,1,"Lorenzen, Michael",547179,0,0,823638
47272,NYM,COL,1,"Lorenzen, Michael",547179,0,0,823638
47273,NYM,COL,1,"Lorenzen, Michael",547179,0,0,823638
47274,NYM,COL,1,"Lorenzen, Michael",547179,0,0,823638
47275,NYM,COL,1,"Lorenzen, Michael",547179,0,0,823638
47276,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47277,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47278,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47279,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47280,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47281,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47282,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47283,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47284,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47285,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47286,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47287,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47288,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47289,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47290,NYM,COL,1,"Peralta, Freddy",642547,0,0,823638
47291,SF,MIA,1,"Alcantara, Sandy",645261,0,3,823232
47292,SF,MIA,1,"Alcantara, Sandy",645261,0,3,823232
47293,SF,MIA,1,"Alcantara, Sandy",645261,0,3,823232
47294,SF,MIA,1,"Alcantara, Sandy",645261,0,3,823232
47295,SF,MIA,1,"Alcantara, Sandy",645261,0,3,823232
47296,SF,MIA,1,"Alcantara, Sandy",645261,0,3,823232
47297,SF,MIA,1,"Alcantara, Sandy",645261,0,3,823232
47298,SF,MIA,1,"Alcantara, Sandy",645261,0,3,823232
47299,SF,MIA,1,"Alcantara, Sandy",645261,0,3,823232
47300,SF,MIA,1,"Alcantara, Sandy",645261,0,3,823232
47301,SF,MIA,1,"Houser, Adrian",605288,0,3,823232
47302,SF,MIA,1,"Houser, Adrian",605288,0,3,823232
47303,SF,MIA,1,"Houser, Adrian",605288,0,3,823232
47304,SF,MIA,1,"Houser, Adrian",605288,0,1,823232
47305,SF,MIA,1,"Houser, Adrian",605288,0,1,823232
47306,SF,MIA,1,"Houser, Adrian",605288,0,1,823232
47307,SF,MIA,1,"Houser, Adrian",605288,0,1,823232
47308,SF,MIA,1,"Houser, Adrian",605288,0,1,823232
47309,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47310,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47311,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47312,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47313,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47314,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47315,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47316,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47317,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47318,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47319,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47320,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47321,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47322,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47323,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47324,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47325,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47326,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47327,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47328,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47329,SF,MIA,1,"Houser, Adrian",605288,0,0,823232
47330,STL,SEA,1,"Kirby, George",669923,0,0,823069
47331,STL,SEA,1,"Kirby, George",669923,0,0,823069
47332,STL,SEA,1,"Kirby, George",669923,0,0,823069
47333,STL,SEA,1,"Kirby, George",669923,0,0,823069
47334,STL,SEA,1,"Kirby, George",669923,0,0,823069
47335,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47336,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47337,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47338,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47339,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47340,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47341,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47342,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47343,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47344,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47345,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47346,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47347,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47348,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47349,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47350,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47351,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47352,STL,SEA,1,"Pallante, Andre",669467,0,0,823069
47353,TB,MIN,1,"Bradley, Taj",671737,1,0,822992
47354,TB,MIN,1,"Bradley, Taj",671737,1,0,822992
47355,TB,MIN,1,"Bradley, Taj",671737,1,0,822992
47356,TB,MIN,1,"Bradley, Taj",671737,1,0,822992
47357,TB,MIN,1,"Bradley, Taj",671737,1,0,822992
47358,TB,MIN,1,"Bradley, Taj",671737,1,0,822992
47359,TB,MIN,1,"Bradley, Taj",671737,1,0,822992
47360,TB,MIN,1,"Bradley, Taj",671737,1,0,822992
47361,TB,MIN,1,"Bradley, Taj",671737,1,0,822992
47362,TB,MIN,1,"Bradley, Taj",671737,1,0,822992
47363,TB,MIN,1,"Bradley, Taj",671737,0,0,822992
47364,TB,MIN,1,"Bradley, Taj",671737,0,0,822992
47365,TB,MIN,1,"Bradley, Taj",671737,0,0,822992
47366,TB,MIN,1,"Bradley, Taj",671737,0,0,822992
47367,TB,MIN,1,"Bradley, Taj",671737,0,0,822992
47368,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47369,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47370,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47371,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47372,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47373,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47374,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47375,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47376,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47377,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47378,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47379,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47380,TB,MIN,1,"Rasmussen, Drew",656876,0,0,822992
47381,TEX,ATH,1,"Severino, Luis",622663,0,3,822909
47382,TEX,ATH,1,"Severino, Luis",622663,0,3,822909
47383,TEX,ATH,1,"Severino, Luis",622663,0,3,822909
47384,TEX,ATH,1,"Severino, Luis",622663,0,3,822909
47385,TEX,ATH,1,"Severino, Luis",622663,0,3,822909
47386,TEX,ATH,1,"Severino, Luis",622663,0,3,822909
47387,TEX,ATH,1,"Severino, Luis",622663,0,3,822909
47388,TEX,ATH,1,"Eovaldi, Nathan",543135,0,3,822909
47389,TEX,ATH,1,"Eovaldi, Nathan",543135,0,3,822909
47390,TEX,ATH,1,"Eovaldi, Nathan",543135,0,3,822909
47391,TEX,ATH,1,"Eovaldi, Nathan",543135,0,3,822909
47392,TEX,ATH,1,"Eovaldi, Nathan",543135,0,3,822909
47393,TEX,ATH,1,"Eovaldi, Nathan",543135,0,3,822909
47394,TEX,ATH,1,"Eovaldi, Nathan",543135,0,3,822909
47395,TEX,ATH,1,"Eovaldi, Nathan",543135,0,3,822909
47396,TEX,ATH,1,"Eovaldi, Nathan",543135,0,3,822909
47397,TEX,ATH,1,"Eovaldi, Nathan",543135,0,3,822909
47398,TEX,ATH,1,"Eovaldi, Nathan",543135,0,2,822909
47399,TEX,ATH,1,"Eovaldi, Nathan",543135,0,1,822909
47400,TEX,ATH,1,"Eovaldi, Nathan",543135,0,1,822909
47401,TEX,ATH,1,"Eovaldi, Nathan",543135,0,1,822909
47402,TEX,ATH,1,"Eovaldi, Nathan",543135,0,1,822909
47403,TEX,ATH,1,"Eovaldi, Nathan",543135,0,1,822909
47404,TEX,ATH,1,"Eovaldi, Nathan",543135,0,0,822909
47405,TOR,CLE,1,"Williams, Gavin",668909,2,5,822827
47406,TOR,CLE,1,"Williams, Gavin",668909,2,5,822827
47407,TOR,CLE,1,"Williams, Gavin",668909,2,5,822827
47408,TOR,CLE,1,"Williams, Gavin",668909,2,5,822827
47409,TOR,CLE,1,"Williams, Gavin",668909,2,5,822827
47410,TOR,CLE,1,"Williams, Gavin",668909,2,5,822827
47411,TOR,CLE,1,"Williams, Gavin",668909,1,5,822827
47412,TOR,CLE,1,"Williams, Gavin",668909,1,5,822827
47413,TOR,CLE,1,"Williams, Gavin",668909,1,5,822827
47414,TOR,CLE,1,"Williams, Gavin",668909,1,5,822827
47415,TOR,CLE,1,"Williams, Gavin",668909,1,5,822827
47416,TOR,CLE,1,"Williams, Gavin",668909,1,5,822827
47417,TOR,CLE,1,"Williams, Gavin",668909,1,5,822827
47418,TOR,CLE,1,"Williams, Gavin",668909,0,5,822827
47419,TOR,CLE,1,"Williams, Gavin",668909,0,5,822827
47420,TOR,CLE,1,"Williams, Gavin",668909,0,5,822827
47421,TOR,CLE,1,"Williams, Gavin",668909,0,5,822827
47422,TOR,CLE,1,"Williams, Gavin",668909,0,5,822827
47423,TOR,CLE,1,"Williams, Gavin",668909,0,5,822827
47424,TOR,CLE,1,"Williams, Gavin",668909,0,5,822827
47425,TOR,CLE,1,"Scherzer, Max",453286,0,5,822827
47426,TOR,CLE,1,"Scherzer, Max",453286,0,5,822827
47427,TOR,CLE,1,"Scherzer, Max",453286,0,3,822827
47428,TOR,CLE,1,"Scherzer, Max",453286,0,3,822827
47429,TOR,CLE,1,"Scherzer, Max",453286,0,3,822827
47430,TOR,CLE,1,"Scherzer, Max",453286,0,3,822827
47431,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47432,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47433,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47434,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47435,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47436,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47437,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47438,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47439,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47440,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47441,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47442,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47443,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47444,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47445,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47446,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47447,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47448,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47449,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47450,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47451,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47452,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47453,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47454,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47455,TOR,CLE,1,"Scherzer, Max",453286,0,1,822827
47456,TOR,CLE,1,"Scherzer, Max",453286,0,0,822827
47457,TOR,CLE,1,"Scherzer, Max",453286,0,0,822827
47458,TOR,CLE,1,"Scherzer, Max",453286,0,0,822827
47459,TOR,CLE,1,"Scherzer, Max",453286,0,0,822827
47460,TOR,CLE,1,"Scherzer, Max",453286,0,0,822827
47461,TOR,CLE,1,"Scherzer, Max",453286,0,0,822827
47462,TOR,CLE,1,"Scherzer, Max",453286,0,0,822827
47463,TOR,CLE,1,"Scherzer, Max",453286,0,0,822827
47464,AZ,CWS,1,"Martin, Davis",663436,1,0,825096
47465,AZ,CWS,1,"Martin, Davis",663436,1,0,825096
47466,AZ,CWS,1,"Martin, Davis",663436,1,0,825096
47467,AZ,CWS,1,"Martin, Davis",663436,1,0,825096
47468,AZ,CWS,1,"Martin, Davis",663436,1,0,825096
47469,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47470,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47471,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47472,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47473,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47474,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47475,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47476,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47477,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47478,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47479,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47480,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47481,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47482,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47483,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47484,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47485,AZ,CWS,1,"Martin, Davis",663436,0,0,825096
47486,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47487,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47488,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47489,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47490,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47491,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47492,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47493,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47494,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47495,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47496,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47497,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47498,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47499,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47500,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47501,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47502,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47503,AZ,CWS,1,"Soroka, Michael",647336,0,0,825096
47504,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47505,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47506,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47507,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47508,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47509,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47510,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47511,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47512,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47513,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47514,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47515,BOS,NYY,1,"Schlittler, Cam",693645,0,0,824770
47516,BOS,NYY,1,"Tolle, Payton",801139,0,0,824770
47517,BOS,NYY,1,"Tolle, Payton",801139,0,0,824770
47518,BOS,NYY,1,"Tolle, Payton",801139,0,0,824770
47519,BOS,NYY,1,"Tolle, Payton",801139,0,0,824770
47520,BOS,NYY,1,"Tolle, Payton",801139,0,0,824770
47521,BOS,NYY,1,"Tolle, Payton",801139,0,0,824770
47522,BOS,NYY,1,"Tolle, Payton",801139,0,0,824770
47523,BOS,NYY,1,"Tolle, Payton",801139,0,0,824770
47524,BOS,NYY,1,"Tolle, Payton",801139,0,0,824770
47525,BOS,NYY,1,"Tolle, Payton",801139,0,0,824770
